,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
160079,Antje Misersky-Harvey,26.0,173.0,66.0,GER,1994,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,2,2
160080,Antje Misersky-Harvey,26.0,173.0,66.0,GER,1994,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,no medal,2,2
160081,Antje Misersky-Harvey,26.0,173.0,66.0,GER,1994,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver,2,2
160098,Larisa Sergeyevna Mishina,26.0,168.0,73.0,RUS,2002,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,2,1
160099,Larisa Sergeyevna Mishina,30.0,168.0,73.0,RUS,2006,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,2,2
160103,"Nataliya Yevgenyevna Mishkutyonok (-Shepherd, -Hainline)",23.0,159.0,50.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,Silver,2,2
160414,Manami Mitsuboshi,30.0,167.0,58.0,JPN,2014,Sochi,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,no medal,1,1
160467,"Heide ""Heidi"" Mittermaier (-Fischer)",22.0,159.0,52.0,GER,1964,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
160468,"Heide ""Heidi"" Mittermaier (-Fischer)",22.0,159.0,52.0,GER,1964,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
160469,"Heide ""Heidi"" Mittermaier (-Fischer)",22.0,159.0,52.0,GER,1964,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
160479,Tatjana Mittermayer,27.0,158.0,51.0,GER,1992,Albertville,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,3,1
160480,Tatjana Mittermayer,29.0,158.0,51.0,GER,1994,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,3,2
160481,Tatjana Mittermayer,33.0,158.0,51.0,GER,1998,Nagano,Freestyle Skiing,Freestyle Skiing Women's Moguls,Silver,3,3
160482,Christiane Mitterwallner,23.0,164.0,61.264021887824896,AUT,1998,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
160485,Lina Mittner (-Simmen),28.0,167.2341650671785,62.97674418604651,SUI,1948,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
160486,Lina Mittner (-Simmen),28.0,168.6690909090909,65.13186813186813,SUI,1948,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Combined,no medal,1,1
160588,Yoko Miyake,28.0,163.0,52.0,JPN,2002,Salt Lake City,Snowboarding,Snowboarding Women's Halfpipe,no medal,1,1
160788,"Allison Jaime ""A. J."" Mleczko (-Griswold)",22.0,180.0,73.0,USA,1998,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,2,1
160789,"Allison Jaime ""A. J."" Mleczko (-Griswold)",26.0,180.0,73.0,USA,2002,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,2,2
160854,Katharina Louise Mo-Berge,23.0,171.0,58.0,NOR,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,2,1
160855,Katharina Louise Mo-Berge,27.0,171.0,58.0,NOR,1972,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,2,2
160856,Katharina Louise Mo-Berge,27.0,171.0,58.0,NOR,1972,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,2,2
161047,Yina Marie Moe-Lange,16.0,156.0,55.0,DEN,2010,Vancouver,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
161048,Yina Marie Moe-Lange,16.0,156.0,55.0,DEN,2010,Vancouver,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
161069,Anita Moen-Guidon (-Moen Bonden),26.0,167.0,58.0,NOR,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,3,1
161070,Anita Moen-Guidon (-Moen Bonden),26.0,167.0,58.0,NOR,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,3,1
161071,Anita Moen-Guidon (-Moen Bonden),26.0,167.0,58.0,NOR,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,3,1
161072,Anita Moen-Guidon (-Moen Bonden),26.0,167.0,58.0,NOR,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,no medal,3,1
161073,Anita Moen-Guidon (-Moen Bonden),26.0,167.0,58.0,NOR,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,3,1
161074,Anita Moen-Guidon (-Moen Bonden),30.0,167.0,58.0,NOR,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,3,2
161075,Anita Moen-Guidon (-Moen Bonden),30.0,167.0,58.0,NOR,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Bronze,3,2
161076,Anita Moen-Guidon (-Moen Bonden),30.0,167.0,58.0,NOR,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,no medal,3,2
161077,Anita Moen-Guidon (-Moen Bonden),30.0,167.0,58.0,NOR,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,3,2
161078,Anita Moen-Guidon (-Moen Bonden),34.0,167.0,58.0,NOR,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's Sprint,Bronze,3,3
161079,Anita Moen-Guidon (-Moen Bonden),34.0,167.0,58.0,NOR,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,3,3
161080,Anita Moen-Guidon (-Moen Bonden),34.0,167.0,58.0,NOR,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,3,3
161081,Anita Moen-Guidon (-Moen Bonden),34.0,167.0,58.0,NOR,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,3,3
161082,Nelly Moenne-Loccoz,19.0,166.0,58.0,FRA,2010,Vancouver,Snowboarding,Snowboarding Women's Boardercross,no medal,2,1
161083,Nelly Moenne-Loccoz,23.0,166.0,58.0,FRA,2014,Sochi,Snowboarding,Snowboarding Women's Boardercross,no medal,2,2
161129,Eva Moga Domingo,19.0,166.35752688172042,61.264021887824896,ESP,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
161130,Eva Moga Domingo,19.0,167.17142857142858,61.881379310344826,ESP,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
161336,Matejka Mohori,19.0,170.0,63.0,SLO,1998,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,no medal,1,1
161384,Michela Moioli,18.0,173.0,65.0,ITA,2014,Sochi,Snowboarding,Snowboarding Women's Boardercross,no medal,1,1
161461,Nadiya Mokhnatska,18.0,160.0,51.0,UKR,2014,Sochi,Freestyle Skiing,Freestyle Skiing Women's Aerials,no medal,1,1
161564,"Margarita ""Margot"" Moles Pia",22.0,168.6690909090909,65.13186813186813,ESP,1936,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Women's Combined,no medal,1,1
161577,Manuela Mlgg,22.0,170.0,62.0,ITA,2006,Torino,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,1
161578,Manuela Mlgg,22.0,170.0,62.0,ITA,2006,Torino,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,1
161579,Manuela Mlgg,26.0,170.0,62.0,ITA,2010,Vancouver,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,2
161580,Manuela Mlgg,26.0,170.0,62.0,ITA,2010,Vancouver,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,2
161678,Irne Annemarie Molitor (-Graf),20.0,167.2341650671785,62.97674418604651,SUI,1948,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
161686,Susanne Moll,26.0,169.0,58.0,AUT,2014,Sochi,Snowboarding,Snowboarding Women's Boardercross,no medal,1,1
161752,Fabiana Mollica,22.0,175.0,70.0,ITA,2006,Torino,Bobsleigh,Bobsleigh Women's Two,no medal,1,1
161868,Gweneth Molony (-Henke),19.0,161.31335149863762,51.11940298507463,AUS,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
161912,"Kathleen ""Katie"" Monahan",25.0,170.0,65.0,USA,1998,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,2,1
161913,"Kathleen ""Katie"" Monahan",25.0,170.0,65.0,USA,1998,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,no medal,2,1
161914,"Kathleen ""Katie"" Monahan",29.0,170.0,65.0,USA,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,no medal,2,2
162058,Sophie Moniotte,22.0,162.0,52.0,FRA,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
162059,Sophie Moniotte,24.0,162.0,52.0,FRA,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
162060,Sophie Moniotte,28.0,162.0,52.0,FRA,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
162079,Lori Jeanne Monk (-Goff),19.0,175.0,66.0,USA,1976,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,no medal,1,1
162123,Raphalle Monod,23.0,168.0,59.0,FRA,1992,Albertville,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,2,1
162124,Raphalle Monod,25.0,168.0,59.0,FRA,1994,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,2,2
162205,Debora Montanari,25.0,159.0,58.0,ITA,2006,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
162216,Nuria Montan Ubeda,24.0,162.0,56.0,ESP,2006,Torino,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,1,1
162345,Janine Monterrain,17.0,167.2341650671785,62.97674418604651,FRA,1960,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
162346,Janine Monterrain,17.0,166.35752688172042,61.264021887824896,FRA,1960,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
162460,Carole Montillet-Carles,24.0,164.0,73.0,FRA,1998,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,3,1
162461,Carole Montillet-Carles,24.0,164.0,73.0,FRA,1998,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,no medal,3,1
162462,Carole Montillet-Carles,28.0,164.0,73.0,FRA,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,Gold,3,2
162463,Carole Montillet-Carles,28.0,164.0,73.0,FRA,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,no medal,3,2
162464,Carole Montillet-Carles,28.0,164.0,73.0,FRA,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,3,2
162465,Carole Montillet-Carles,32.0,164.0,73.0,FRA,2006,Torino,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,3,3
162466,Carole Montillet-Carles,32.0,164.0,73.0,FRA,2006,Torino,Alpine Skiing,Alpine Skiing Women's Super G,no medal,3,3
162636,Kristie Moore,30.0,173.0,77.0,CAN,2010,Vancouver,Curling,Curling Women's Curling,Silver,1,1
162673,Kirsten Moore-Towers,21.0,149.0,45.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
162674,Kirsten Moore-Towers,21.0,149.0,45.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Silver,1,1
162915,Anas Morand,16.0,153.0,47.0,SUI,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
162996,Zuzana Moravkov,29.0,165.0,60.0,SVK,2010,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
162997,Klra Moravcov,30.0,169.0,57.0,CZE,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,1,1
162998,Klra Moravcov,30.0,169.0,57.0,CZE,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,1,1
162999,Klra Moravcov,30.0,169.0,57.0,CZE,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,no medal,1,1
163000,Klra Moravcov,30.0,169.0,57.0,CZE,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,1,1
163035,Lilianna Ewa Morawiec (-Jezierska),22.0,169.0,66.0,POL,1984,Sarajevo,Speed Skating,Speed Skating Women's 500 metres,no medal,1,1
163036,Lilianna Ewa Morawiec (-Jezierska),22.0,169.0,66.0,POL,1984,Sarajevo,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,1,1
163037,Lilianna Ewa Morawiec (-Jezierska),22.0,169.0,66.0,POL,1984,Sarajevo,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,1,1
163205,Tanja Morel,30.0,164.0,58.0,SUI,2006,Torino,Skeleton,Skeleton Women's Skeleton,no medal,1,1
163206,Pia Christine Morelius,31.0,163.0,65.0,SWE,1998,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
163315,Lise-Marie Morerod,19.0,166.35752688172042,61.264021887824896,SUI,1976,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
163316,Lise-Marie Morerod,19.0,167.17142857142858,61.881379310344826,SUI,1976,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
163510,Nagako Mori,26.0,160.0,58.0,JPN,2002,Salt Lake City,Snowboarding,Snowboarding Women's Halfpipe,no medal,1,1
163547,Barbara Moriggl,23.0,160.0,53.0,ITA,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,1,1
163632,Paule Moris,23.0,166.35752688172042,61.264021887824896,FRA,1956,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
163633,Paule Moris,23.0,167.17142857142858,61.881379310344826,FRA,1956,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
163701,Leire Morlans Aguilar,18.0,170.0,65.0,ESP,2006,Torino,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
163702,Leire Morlans Aguilar,18.0,170.0,65.0,ESP,2006,Torino,Alpine Skiing,Alpine Skiing Women's Super G,no medal,1,1
163768,Karin Moroder,23.0,163.0,61.0,ITA,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,3,1
163769,Karin Moroder,23.0,163.0,61.0,ITA,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,3,1
163770,Karin Moroder,23.0,163.0,61.0,ITA,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze,3,1
163771,Karin Moroder,27.0,163.0,61.0,ITA,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,3,2
163772,Karin Moroder,35.0,163.0,61.0,ITA,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,3,3
163773,Petra Moroder,23.0,160.0,44.0,ITA,1992,Albertville,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,3,1
163774,Petra Moroder,25.0,160.0,44.0,ITA,1994,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,3,2
163775,Petra Moroder,29.0,160.0,44.0,ITA,1998,Nagano,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,3,3
163799,Nataliya Vladimirovna Moroz (-Murshchakina),21.0,173.0,63.0,BLR,1998,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,1,1
163800,Nataliya Vladimirovna Moroz (-Murshchakina),21.0,173.0,63.0,BLR,1998,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,no medal,1,1
163972,"Leslie Kay ""LeeLee"" Morrison-Henry",31.0,172.0,59.0,CAN,1992,Albertville,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,1,1
163991,"Suzanne ""Suzi"" Morrow (-Francis)",17.0,161.31335149863762,51.11940298507463,CAN,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,2,1
163992,"Suzanne ""Suzi"" Morrow (-Francis)",17.0,156.74261603375527,46.94009216589862,CAN,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,Bronze,2,1
163993,"Suzanne ""Suzi"" Morrow (-Francis)",21.0,161.31335149863762,51.11940298507463,CAN,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,2,2
164011,"Judith Helen ""Judy"" Morstein (-Martz)",20.0,176.0,68.0,USA,1964,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,1,1
164076,Margaret Morton,34.0,172.0,66.0,GBR,2002,Salt Lake City,Curling,Curling Women's Curling,Gold,1,1
164078,Carolynn Michelle Morton,21.0,160.0,61.0,CAN,1994,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,no medal,2,1
164079,Carolynn Michelle Morton,21.0,160.0,61.0,CAN,1994,Lillehammer,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,2,1
164080,Carolynn Michelle Morton,21.0,160.0,61.0,CAN,1994,Lillehammer,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,2,1
164081,Carolynn Michelle Morton,25.0,160.0,61.0,CAN,1998,Nagano,Speed Skating,Speed Skating Women's 500 metres,no medal,2,2
164121,Katia Ines Mosconi,20.0,160.0,56.0,ITA,1994,Lillehammer,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,no medal,1,1
164122,Katia Ines Mosconi,20.0,160.0,56.0,ITA,1994,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",no medal,1,1
164123,Katia Ines Mosconi,20.0,160.0,56.0,ITA,1994,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",no medal,1,1
164146,Regine Msenlechner (-Bittner),30.0,167.0,58.0,GER,1992,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,no medal,4,4
164170,Michle Moser (Knobel-),26.0,175.0,72.0,SUI,2006,Torino,Curling,Curling Women's Curling,Silver,1,1
164180,Annemarie Moser-Prll,18.0,170.0,59.0,AUT,1972,Sapporo,Alpine Skiing,Alpine Skiing Women's Downhill,Silver,2,1
164181,Annemarie Moser-Prll,18.0,170.0,59.0,AUT,1972,Sapporo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver,2,1
164182,Annemarie Moser-Prll,18.0,170.0,59.0,AUT,1972,Sapporo,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,1
164183,Annemarie Moser-Prll,26.0,170.0,59.0,AUT,1980,Lake Placid,Alpine Skiing,Alpine Skiing Women's Downhill,Gold,2,2
164184,Annemarie Moser-Prll,26.0,170.0,59.0,AUT,1980,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,2
164185,Annemarie Moser-Prll,26.0,170.0,59.0,AUT,1980,Lake Placid,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,2
164211,Prisca Mosimann,30.0,184.0,75.0,SUI,2006,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
164371,Mari Motohashi,19.0,160.0,61.0,JPN,2006,Torino,Curling,Curling Women's Curling,no medal,2,1
164372,Mari Motohashi,23.0,160.0,61.0,JPN,2010,Vancouver,Curling,Curling Women's Curling,no medal,2,2
164505,Tara Mounsey,19.0,167.0,68.0,USA,1998,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,2,1
164506,Tara Mounsey,23.0,167.0,68.0,USA,2002,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,2,2
164512,Lori Ann Mountford,38.0,170.0,68.0,USA,1998,Nagano,Curling,Curling Women's Curling,no medal,1,1
164528,Jaqueline Mouro,30.0,170.0,55.0,BRA,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,5,2
164530,Jaqueline Mouro,34.0,170.0,55.0,BRA,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,5,4
164531,Jaqueline Mouro,38.0,170.0,55.0,BRA,2014,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,5,5
164532,Jaqueline Mouro,38.0,170.0,55.0,BRA,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,5,5
164533,Jaqueline Mouro,38.0,170.0,55.0,BRA,2014,Sochi,Biathlon,Biathlon Women's 15 kilometres,no medal,5,5
164658,"Victoria ""Vicki"" Movsessian (-Lamoriello)",25.0,165.0,64.0,USA,1998,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,1,1
164662,Ragnhild Mowinckel,21.0,168.0,62.97674418604651,NOR,2014,Sochi,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
164663,Ragnhild Mowinckel,21.0,168.0,64.59166666666667,NOR,2014,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,no medal,1,1
164664,Ragnhild Mowinckel,21.0,168.0,61.264021887824896,NOR,2014,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
164665,Ragnhild Mowinckel,21.0,168.0,65.13186813186813,NOR,2014,Sochi,Alpine Skiing,Alpine Skiing Women's Combined,no medal,1,1
164735,Heather Moyse,27.0,178.0,72.0,CAN,2006,Torino,Bobsleigh,Bobsleigh Women's Two,no medal,3,1
164736,Heather Moyse,31.0,178.0,72.0,CAN,2010,Vancouver,Bobsleigh,Bobsleigh Women's Two,Gold,3,2
164737,Heather Moyse,35.0,178.0,72.0,CAN,2014,Sochi,Bobsleigh,Bobsleigh Women's Two,Gold,3,3
164800,Berit Mrdre-Lammedal,27.0,168.0,57.0,NOR,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,2,1
164801,Berit Mrdre-Lammedal,27.0,168.0,57.0,NOR,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver,2,1
164802,Berit Mrdre-Lammedal,27.0,168.0,57.0,NOR,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Gold,2,1
164803,Berit Mrdre-Lammedal,31.0,168.0,57.0,NOR,1972,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,2,2
164804,Berit Mrdre-Lammedal,31.0,168.0,57.0,NOR,1972,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,2,2
164805,Berit Mrdre-Lammedal,31.0,168.0,57.0,NOR,1972,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze,2,2
164851,Kateina Mrzov,21.0,166.0,52.0,CZE,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
164852,Kateina Mrzov,25.0,166.0,52.0,CZE,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
164878,Adelajda Mroske (-abul),19.0,162.0,60.0,POL,1964,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,no medal,1,1
164879,Adelajda Mroske (-abul),19.0,162.0,60.0,POL,1964,Innsbruck,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,1,1
164880,Adelajda Mroske (-abul),19.0,162.0,60.0,POL,1964,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,1,1
164881,Adelajda Mroske (-abul),19.0,162.0,60.0,POL,1964,Innsbruck,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,1,1
164964,Ethel M. Muckelt,38.0,161.31335149863762,51.11940298507463,GBR,1924,Chamonix,Figure Skating,Figure Skating Women's Singles,Bronze,3,2
164965,Ethel M. Muckelt,38.0,156.74261603375527,46.94009216589862,GBR,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
164966,Ethel M. Muckelt,42.0,156.74261603375527,46.94009216589862,GBR,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
165142,Sophie Rowens Muir,26.0,172.0,70.0,AUS,2010,Vancouver,Speed Skating,Speed Skating Women's 500 metres,no medal,1,1
165143,Sophie Rowens Muir,26.0,172.0,70.0,AUS,2010,Vancouver,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,1,1
165145,Eve Muirhead,19.0,173.0,66.0,GBR,2010,Vancouver,Curling,Curling Women's Curling,no medal,2,1
165146,Eve Muirhead,23.0,173.0,66.0,GBR,2014,Sochi,Curling,Curling Women's Curling,Bronze,2,2
165205,Mariya Vladimirovna Mukhortova,24.0,162.0,48.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
165303,"Kathleen Francis ""Kathy"" Mulholland",18.0,167.36425339366517,62.48744292237443,USA,1960,Squaw Valley,Speed Skating,Speed Skating Women's 500 metres,no medal,1,1
165341,Alina Mller,15.0,162.0,50.0,SUI,2014,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,1,1
