,Name,Age,Height,Weight,NOC,Year,City,Medal,Times_Participated,Participation_Number
5252,Kaio Mrcio Ferreira Costa de Almeida,19.0,177.0,75.0,BRA,2004,Athina,no medal,4,1
5253,Kaio Mrcio Ferreira Costa de Almeida,19.0,177.0,75.0,BRA,2004,Athina,no medal,4,1
5254,Kaio Mrcio Ferreira Costa de Almeida,19.0,177.0,75.0,BRA,2004,Athina,no medal,4,1
5255,Kaio Mrcio Ferreira Costa de Almeida,23.0,177.0,75.0,BRA,2008,Beijing,no medal,4,2
5256,Kaio Mrcio Ferreira Costa de Almeida,23.0,177.0,75.0,BRA,2008,Beijing,no medal,4,2
5257,Kaio Mrcio Ferreira Costa de Almeida,23.0,177.0,75.0,BRA,2008,Beijing,no medal,4,2
5258,Kaio Mrcio Ferreira Costa de Almeida,27.0,177.0,75.0,BRA,2012,London,no medal,4,3
5259,Kaio Mrcio Ferreira Costa de Almeida,27.0,177.0,75.0,BRA,2012,London,no medal,4,3
5260,Kaio Mrcio Ferreira Costa de Almeida,27.0,177.0,75.0,BRA,2012,London,no medal,4,3
5261,Kaio Mrcio Ferreira Costa de Almeida,31.0,177.0,75.0,BRA,2016,Rio de Janeiro,no medal,4,4
5278,Eugen Almer,19.0,176.0,71.0,ROU,1972,Munich,no medal,1,1
5312,Bengt-Olov Almstedt,18.0,180.0,80.0,SWE,1960,Roma,no medal,1,1
5313,Bengt-Olov Almstedt,18.0,180.0,80.0,SWE,1960,Roma,no medal,1,1
5392,Arsad Alpad,25.0,185.22486288848262,78.87200383509108,PHI,1936,Berlin,no medal,1,1
5393,Arsad Alpad,25.0,182.00843170320405,76.69405594405595,PHI,1936,Berlin,no medal,1,1
5445,Guillermo Alsina Soto,22.0,178.0,76.0,ESP,1960,Roma,no medal,1,1
5467,Gabriel Altamirano Tames,18.0,170.0,65.0,MEX,1964,Tokyo,no medal,2,1
5468,Gabriel Altamirano Tames,22.0,170.0,65.0,MEX,1968,Mexico City,no medal,2,2
5518,Bernard Aluchna,23.0,180.0,84.0,POL,1960,Roma,no medal,1,1
5519,Bernard Aluchna,23.0,180.0,84.0,POL,1960,Roma,no medal,1,1
5534,Jos Amlcar Alvarado,15.0,174.0,64.0,ESA,1968,Mexico City,no medal,1,1
5535,Jos Amlcar Alvarado,15.0,174.0,64.0,ESA,1968,Mexico City,no medal,1,1
5536,Jos Amlcar Alvarado,15.0,174.0,64.0,ESA,1968,Mexico City,no medal,1,1
5548,Amilcar lvarez Carmendia,21.29383886255924,185.22486288848262,78.87200383509108,ARG,1928,Amsterdam,no medal,1,1
5580,Ignacio lvarez Prez,19.0,184.52136752136752,77.05985915492958,MEX,1976,Montreal,no medal,1,1
5581,Ignacio lvarez Prez,19.0,184.37982832618025,76.41379310344827,MEX,1976,Montreal,no medal,1,1
5582,Ignacio lvarez Prez,19.0,184.98881239242684,79.15698178664354,MEX,1976,Montreal,no medal,1,1
5636,"Melquades Javier ""Melki"" lvarez Caraballo",19.0,184.0,80.0,ESP,2008,Beijing,no medal,1,1
5637,"Melquades Javier ""Melki"" lvarez Caraballo",19.0,184.0,80.0,ESP,2008,Beijing,no medal,1,1
5680,Arturo lvarez Caldern Wells,16.0,185.30803571428572,79.37983587338805,PER,1936,Berlin,no medal,1,1
5729,Alejandro Luis Alvizuri Mack,16.0,185.0,76.0,PER,1984,Los Angeles,no medal,3,1
5730,Alejandro Luis Alvizuri Mack,16.0,185.0,76.0,PER,1984,Los Angeles,no medal,3,1
5731,Alejandro Luis Alvizuri Mack,20.0,185.0,76.0,PER,1988,Seoul,no medal,3,2
5732,Alejandro Luis Alvizuri Mack,20.0,185.0,76.0,PER,1988,Seoul,no medal,3,2
5733,Alejandro Luis Alvizuri Mack,24.0,185.0,76.0,PER,1992,Barcelona,no medal,3,3
5734,Alejandro Luis Alvizuri Mack,24.0,185.0,76.0,PER,1992,Barcelona,no medal,3,3
5735,Alejandro Luis Alvizuri Mack,24.0,185.0,76.0,PER,1992,Barcelona,no medal,3,3
5764,Romanos Iasonas Alyfantis,18.0,183.0,73.0,GRE,2004,Athina,no medal,2,1
5765,Romanos Iasonas Alyfantis,22.0,183.0,73.0,GRE,2008,Beijing,no medal,2,2
5766,Romanos Iasonas Alyfantis,22.0,183.0,73.0,GRE,2008,Beijing,no medal,2,2
5767,Romanos Iasonas Alyfantis,22.0,183.0,73.0,GRE,2008,Beijing,no medal,2,2
5768,Romanos Iasonas Alyfantis,22.0,183.0,73.0,GRE,2008,Beijing,no medal,2,2
5778,Yevgeny Yuryevich Alyoshin,25.0,182.0,75.0,RUS,2004,Athina,no medal,1,1
5779,Yevgeny Yuryevich Alyoshin,25.0,182.0,75.0,RUS,2004,Athina,no medal,1,1
5795,Ren Amabuyok,21.66626065773447,182.00843170320405,76.69405594405595,PHI,1948,London,no medal,1,1
5868,Antnio Dcio Amaral Filho,15.0,184.52136752136752,77.05985915492958,BRA,1936,Berlin,no medal,1,1
5964,Mal Ambonguilat,18.0,170.0,65.0,GAB,2016,Rio de Janeiro,no medal,1,1
6045,Orlando Amndola,21.505691056910567,185.30803571428572,79.37983587338805,BRA,1920,Antwerpen,no medal,1,1
6047,Moustafa Amin Amer,22.0,189.0,79.0,EGY,1988,Seoul,no medal,1,1
6048,Moustafa Amin Amer,22.0,189.0,79.0,EGY,1988,Seoul,no medal,1,1
6053,Moustafa Amer,21.0,188.0,74.0,EGY,1988,Seoul,no medal,1,1
6054,Moustafa Amer,21.0,188.0,74.0,EGY,1988,Seoul,no medal,1,1
6055,Moustafa Amer,21.0,188.0,74.0,EGY,1988,Seoul,no medal,1,1
6118,Vladislav Viktorovich Aminov,23.0,191.0,82.0,RUS,2000,Sydney,no medal,1,1
6525,Anton Pavlovich Anchin,22.0,187.0,68.0,RUS,2012,London,no medal,1,1
6546,Leopoldo Jos Andara Gonzlez,22.0,179.0,66.0,VEN,2008,Beijing,no medal,1,1
6547,Leopoldo Jos Andara Gonzlez,22.0,179.0,66.0,VEN,2008,Beijing,no medal,1,1
6578,Alois Anderle,30.0,186.0,89.0,AUT,1900,Paris,no medal,1,1
6579,Alois Anderle,30.0,184.19052638501626,77.9809298274764,AUT,1900,Paris,no medal,1,1
6666,Henrik Steen Andersen,23.0,193.0,95.0,DEN,2000,Sydney,no medal,1,1
6667,Henrik Steen Andersen,23.0,193.0,95.0,DEN,2000,Sydney,no medal,1,1
6803,Gary Myers Anderson,19.0,193.0,88.0,CAN,1988,Seoul,no medal,2,1
6804,Gary Myers Anderson,23.0,193.0,88.0,CAN,1992,Barcelona,no medal,2,2
6850,"Marcus ""Mark"" Anderson",16.0,185.8059210526316,79.09432387312187,AUS,1968,Mexico City,no medal,1,1
6866,Ross Woods Anderson,19.0,185.30803571428572,79.37983587338805,NZL,1988,Seoul,no medal,1,1
6867,Ross Woods Anderson,19.0,183.2295918367347,77.47094017094017,NZL,1988,Seoul,no medal,1,1
6868,Ross Woods Anderson,19.0,180.88306451612902,75.020366598778,NZL,1988,Seoul,no medal,1,1
6869,Ross Woods Anderson,19.0,184.98881239242684,79.15698178664354,NZL,1988,Seoul,no medal,1,1
6886,Wayne Robert Anderson,19.0,175.0,70.0,USA,1964,Tokyo,no medal,1,1
6903,Carl Adolf Andersson,19.0,185.22486288848262,78.87200383509108,SWE,1908,London,no medal,1,1
6904,Carl Adolf Andersson,19.0,182.00843170320405,76.69405594405595,SWE,1908,London,no medal,1,1
6963,Erik Tony Emanuel Andersson,19.0,192.0,88.0,SWE,2004,Athina,no medal,1,1
6964,Klas Erik Andersson,16.0,185.30803571428572,79.37983587338805,SWE,1912,Stockholm,no medal,3,1
6975,Gary Knut Emanuel Andersson,21.0,176.0,70.0,SWE,1980,Moskva,no medal,1,1
7012,Jonas Carl Andersson,24.0,176.0,73.0,SWE,2008,Beijing,no medal,1,1
7013,Jonas Carl Andersson,24.0,176.0,73.0,SWE,2008,Beijing,no medal,1,1
7090,Nils Gustaf Andersson (-Eke),22.0,182.00843170320405,76.69405594405595,SWE,1912,Stockholm,no medal,1,1
7091,Nils Gustaf Andersson (-Eke),22.0,177.0,75.0,SWE,1912,Stockholm,no medal,1,1
7110,Robert Theodor Andersson,19.0,185.30803571428572,79.37983587338805,SWE,1906,Athina,no medal,4,1
7113,Robert Theodor Andersson,21.0,185.30803571428572,79.37983587338805,SWE,1908,London,no medal,4,2
7114,Robert Theodor Andersson,21.0,182.85055643879173,76.7433110367893,SWE,1908,London,no medal,4,2
7117,Robert Theodor Andersson,25.0,185.30803571428572,79.37983587338805,SWE,1912,Stockholm,no medal,4,3
7119,Robert Theodor Andersson,33.0,185.22486288848262,78.87200383509108,SWE,1920,Antwerpen,no medal,4,4
7145,"Kletus Vilhelm ""Wille"" Andersson",17.0,182.85055643879173,76.7433110367893,SWE,1908,London,no medal,4,1
7146,"Kletus Vilhelm ""Wille"" Andersson",17.0,181.81048387096774,74.88191489361702,SWE,1908,London,no medal,4,1
7148,"Kletus Vilhelm ""Wille"" Andersson",21.0,181.81048387096774,74.88191489361702,SWE,1912,Stockholm,no medal,4,2
7176,Jakob Schitt Andkjr,23.0,201.0,85.0,DEN,2008,Beijing,no medal,1,1
7177,Jakob Schitt Andkjr,23.0,201.0,85.0,DEN,2008,Beijing,no medal,1,1
7178,Jakob Schitt Andkjr,23.0,201.0,85.0,DEN,2008,Beijing,no medal,1,1
7205,Pierre Andraca,17.0,183.0,79.0,FRA,1976,Montreal,no medal,2,1
7206,Pierre Andraca,25.0,183.0,79.0,FRA,1984,Los Angeles,no medal,2,2
7273,Ren Andr,21.505691056910567,185.30803571428572,79.37983587338805,FRA,1908,London,no medal,1,1
7353,Ioannis Andreou,18.666666666666668,184.19052638501626,77.9809298274764,GRE,1896,Athina,Silver,1,1
7429,Mark Andrews,23.0,185.0,75.0,CAN,1988,Seoul,no medal,1,1
7430,Mark Andrews,23.0,185.0,75.0,CAN,1988,Seoul,no medal,1,1
7506,Zo Andrianifaha,14.0,165.0,61.0,MAD,1980,Moskva,no medal,1,1
7507,Zo Andrianifaha,14.0,165.0,61.0,MAD,1980,Moskva,no medal,1,1
7508,Zo Andrianifaha,14.0,165.0,61.0,MAD,1980,Moskva,no medal,1,1
7559,Paulius Andrijauskas,19.0,189.0,86.0,LTU,2004,Athina,no medal,1,1
7596,Vyacheslav Dmitriyevich Andrusenko,24.0,194.0,85.0,RUS,2016,Rio de Janeiro,no medal,1,1
7597,Vyacheslav Dmitriyevich Andrusenko,24.0,194.0,85.0,RUS,2016,Rio de Janeiro,no medal,1,1
7599,Andryein Tamir,18.0,181.0,58.0,MGL,2004,Athina,no medal,2,1
7600,Andryein Tamir,26.0,181.0,58.0,MGL,2012,London,no medal,2,2
7605,Konstantin Andryushin,21.0,179.0,72.0,KGZ,1996,Atlanta,no medal,2,1
7606,Konstantin Andryushin,21.0,179.0,72.0,KGZ,1996,Atlanta,no medal,2,1
7607,Konstantin Andryushin,25.0,179.0,72.0,KGZ,2000,Sydney,no medal,2,2
7650,"Kang Keam ""Anthony"" Ang",17.0,175.0,70.0,MAS,1996,Atlanta,no medal,2,1
7651,"Kang Keam ""Anthony"" Ang",17.0,175.0,70.0,MAS,1996,Atlanta,no medal,2,1
7652,"Kang Keam ""Anthony"" Ang",17.0,175.0,70.0,MAS,1996,Atlanta,no medal,2,1
7653,"Kang Keam ""Anthony"" Ang",21.0,175.0,70.0,MAS,2000,Sydney,no medal,2,2
7654,"Kang Keam ""Anthony"" Ang",21.0,175.0,70.0,MAS,2000,Sydney,no medal,2,2
7655,"Kang Keam ""Anthony"" Ang",21.0,175.0,70.0,MAS,2000,Sydney,no medal,2,2
7659,Ang Peng Siong,21.0,180.0,75.0,SGP,1984,Los Angeles,no medal,2,1
7660,Ang Peng Siong,21.0,180.0,75.0,SGP,1984,Los Angeles,no medal,2,1
7661,Ang Peng Siong,21.0,180.0,75.0,SGP,1984,Los Angeles,no medal,2,1
7662,Ang Peng Siong,21.0,180.0,75.0,SGP,1984,Los Angeles,no medal,2,1
7663,Ang Peng Siong,25.0,180.0,75.0,SGP,1988,Seoul,no medal,2,2
7664,Ang Peng Siong,25.0,180.0,75.0,SGP,1988,Seoul,no medal,2,2
7665,Ang Peng Siong,25.0,180.0,75.0,SGP,1988,Seoul,no medal,2,2
7666,Ang Peng Siong,25.0,180.0,75.0,SGP,1988,Seoul,no medal,2,2
7667,Ang Peng Siong,25.0,180.0,75.0,SGP,1988,Seoul,no medal,2,2
7717,Ivan Angelov,21.0,191.0,85.0,BUL,2000,Sydney,no medal,1,1
7718,Ivan Angelov,21.0,191.0,85.0,BUL,2000,Sydney,no medal,1,1
7870,Istvn Angyal,21.0,182.85055643879173,76.7433110367893,HUN,1936,Berlin,no medal,1,1
7871,Istvn Angyal,21.0,181.81048387096774,74.88191489361702,HUN,1936,Berlin,no medal,1,1
7907,Josef Karl Hans (-Joseph Karl Hans) Aniol,21.0,184.19052638501626,77.9809298274764,GER,1900,Paris,no medal,1,1
7908,Rami Anis,25.0,178.0,78.0,ROT,2016,Rio de Janeiro,no medal,1,1
7909,Rami Anis,25.0,178.0,78.0,ROT,2016,Rio de Janeiro,no medal,1,1
7998,Georgios Anninos,21.505691056910567,185.30803571428572,79.37983587338805,GRE,1896,Athina,no medal,1,1
7999,Harold Edward Annison,24.0,183.0,79.37983587338805,GBR,1920,Antwerpen,no medal,2,1
8000,Harold Edward Annison,24.0,183.0,76.7433110367893,GBR,1920,Antwerpen,no medal,2,1
8001,Harold Edward Annison,24.0,183.0,74.88191489361702,GBR,1920,Antwerpen,no medal,2,1
8002,Harold Edward Annison,24.0,183.0,78.87200383509108,GBR,1920,Antwerpen,Bronze,2,1
8004,Harold Edward Annison,28.0,183.0,76.7433110367893,GBR,1924,Paris,no medal,2,2
8005,Harold Edward Annison,28.0,183.0,74.88191489361702,GBR,1924,Paris,no medal,2,2
8006,Harold Edward Annison,28.0,183.0,78.87200383509108,GBR,1924,Paris,no medal,2,2
8178,Joseph Anthoon,21.0,185.22486288848262,78.87200383509108,BEL,1952,Helsinki,no medal,1,1
8179,Marcel Anthoon,18.0,185.22486288848262,78.87200383509108,BEL,1952,Helsinki,no medal,1,1
8297,Apostolos Antonopoulos,21.0,191.0,86.0,GRE,2004,Athina,no medal,1,1
8301,Raychin Antonov,24.0,196.0,82.0,BUL,2004,Athina,no medal,1,1
8302,Raychin Antonov,24.0,196.0,82.0,BUL,2004,Athina,no medal,1,1
8455,Yukiyoshi Aoki,17.0,181.81048387096774,74.88191489361702,JPN,1952,Helsinki,no medal,2,1
8456,Yukiyoshi Aoki,22.0,181.81048387096774,74.88191489361702,JPN,1956,Melbourne,no medal,2,2
8592,Sidney Appelboom,21.0,184.0,72.0,BEL,1988,Seoul,no medal,1,1
8593,Sidney Appelboom,21.0,184.0,72.0,BEL,1988,Seoul,no medal,1,1
8594,Sidney Appelboom,21.0,184.0,72.0,BEL,1988,Seoul,no medal,1,1
8669,Dakula Arabani,21.505691056910567,185.30803571428572,79.37983587338805,PHI,1956,Melbourne,no medal,1,1
8670,Dakula Arabani,21.29383886255924,185.22486288848262,78.87200383509108,PHI,1956,Melbourne,no medal,1,1
8671,Ryan Paolo Arabejo,18.0,173.0,63.0,PHI,2008,Beijing,no medal,1,1
8706,Nobuo Arai,20.5518018018018,182.85055643879173,76.7433110367893,JPN,1928,Amsterdam,no medal,1,1
8707,Nobuo Arai,20.276410998552823,181.81048387096774,74.88191489361702,JPN,1928,Amsterdam,no medal,1,1
8708,Nobuo Arai,21.29383886255924,185.22486288848262,78.87200383509108,JPN,1928,Amsterdam,Silver,1,1
8713,Shigeo Arai,19.0,185.30803571428572,79.37983587338805,JPN,1936,Berlin,Bronze,1,1
8714,Shigeo Arai,19.0,185.22486288848262,78.87200383509108,JPN,1936,Berlin,Gold,1,1
8778,Julio Arango Pagnamenta,14.0,173.0,68.0,COL,1964,Tokyo,no medal,2,1
8779,Julio Arango Pagnamenta,14.0,173.0,68.0,COL,1964,Tokyo,no medal,2,1
8780,Julio Arango Pagnamenta,18.0,173.0,68.0,COL,1968,Mexico City,no medal,2,2
8781,Julio Arango Pagnamenta,18.0,173.0,68.0,COL,1968,Mexico City,no medal,2,2
8782,Julio Arango Pagnamenta,18.0,173.0,68.0,COL,1968,Mexico City,no medal,2,2
8783,Julio Arango Pagnamenta,18.0,173.0,68.0,COL,1968,Mexico City,no medal,2,2
8784,Julio Arango Pagnamenta,18.0,173.0,68.0,COL,1968,Mexico City,no medal,2,2
8789,Jos Roberto Diiz Aranha,17.0,191.0,82.0,BRA,1968,Mexico City,no medal,2,1
8790,Jos Roberto Diiz Aranha,17.0,191.0,82.0,BRA,1968,Mexico City,no medal,2,1
8791,Jos Roberto Diiz Aranha,21.0,191.0,82.0,BRA,1972,Munich,no medal,2,2
8792,Jos Roberto Diiz Aranha,21.0,191.0,82.0,BRA,1972,Munich,no medal,2,2
8793,Jos Roberto Diiz Aranha,21.0,191.0,82.0,BRA,1972,Munich,no medal,2,2
8794,Jos Roberto Diiz Aranha,21.0,191.0,82.0,BRA,1972,Munich,no medal,2,2
8800,Rmulo Duncan Arantes Filho,15.0,185.0,75.0,BRA,1972,Munich,no medal,3,1
8801,Rmulo Duncan Arantes Filho,15.0,185.0,75.0,BRA,1972,Munich,no medal,3,1
8802,Rmulo Duncan Arantes Filho,15.0,185.0,75.0,BRA,1972,Munich,no medal,3,1
8803,Rmulo Duncan Arantes Filho,19.0,185.0,75.0,BRA,1976,Montreal,no medal,3,2
8804,Rmulo Duncan Arantes Filho,19.0,185.0,75.0,BRA,1976,Montreal,no medal,3,2
8805,Rmulo Duncan Arantes Filho,19.0,185.0,75.0,BRA,1976,Montreal,no medal,3,2
8806,Rmulo Duncan Arantes Filho,23.0,185.0,75.0,BRA,1980,Moskva,no medal,3,3
8807,Rmulo Duncan Arantes Filho,23.0,185.0,75.0,BRA,1980,Moskva,no medal,3,3
8841,Yota Arase,18.0,180.0,74.0,JPN,2000,Sydney,no medal,1,1
8860,Joo Pedro Carvalho Arajo,18.0,180.0,68.0,POR,2004,Athina,no medal,1,1
8905,Auguste mile Arbogast,19.0,171.0,75.0,FRA,1920,Antwerpen,no medal,1,1
8906,Auguste mile Arbogast,19.0,171.0,75.0,FRA,1920,Antwerpen,no medal,1,1
8987,Walter Dario Arciprete,21.0,185.0,80.0,ARG,2000,Sydney,no medal,1,1
9024,Carlos Arena,20.0,184.52136752136752,77.05985915492958,MEX,1996,Atlanta,no medal,1,1
9025,Carlos Arena,20.0,184.37982832618025,76.41379310344827,MEX,1996,Atlanta,no medal,1,1
9050,Heinz Arendt,19.0,182.85055643879173,76.7433110367893,GER,1936,Berlin,no medal,1,1
9051,Heinz Arendt,19.0,181.81048387096774,74.88191489361702,GER,1936,Berlin,no medal,1,1
9085,Alexandros Aresti,17.0,188.0,80.0,CYP,2000,Sydney,no medal,2,1
9086,Alexandros Aresti,21.0,188.0,80.0,CYP,2004,Athina,no medal,2,2
9087,Alexandros Aresti,21.0,188.0,80.0,CYP,2004,Athina,no medal,2,2
9166,Jorge Arias,23.0,183.47848537005163,77.81206896551724,PER,1996,Atlanta,no medal,1,1
9183,Pol Arias Dourdet,19.0,175.0,80.0,AND,2016,Rio de Janeiro,no medal,1,1
9283,Gregory Arkhurst,24.0,182.0,81.0,CIV,2000,Sydney,no medal,2,1
9284,Gregory Arkhurst,28.0,182.0,81.0,CIV,2004,Athina,no medal,2,2
9394,Duncan John D'Arcy Armstrong,20.0,187.0,74.0,AUS,1988,Seoul,Gold,2,1
9395,Duncan John D'Arcy Armstrong,20.0,187.0,74.0,AUS,1988,Seoul,Silver,2,1
9396,Duncan John D'Arcy Armstrong,20.0,187.0,74.0,AUS,1988,Seoul,no medal,2,1
9397,Duncan John D'Arcy Armstrong,24.0,187.0,74.0,AUS,1992,Barcelona,no medal,2,2
9441,Daniel Arnamnart,22.0,178.0,80.0,AUS,2012,London,no medal,1,1
9444,rn Arnarson,19.0,193.0,87.0,ISL,2000,Sydney,no medal,3,1
9445,rn Arnarson,19.0,193.0,87.0,ISL,2000,Sydney,no medal,3,1
9446,rn Arnarson,22.0,193.0,87.0,ISL,2004,Athina,no medal,3,2
9447,rn Arnarson,26.0,193.0,87.0,ISL,2008,Beijing,no medal,3,3
9448,rn Arnarson,26.0,193.0,87.0,ISL,2008,Beijing,no medal,3,3
9449,rni Mr rnason,20.0,194.0,85.0,ISL,2008,Beijing,no medal,2,1
9450,rni Mr rnason,24.0,194.0,85.0,ISL,2012,London,no medal,2,2
9559,Jean-Marie Arnould,22.0,186.0,79.37983587338805,BEL,1988,Seoul,no medal,1,1
9560,Jean-Marie Arnould,22.0,186.0,79.09432387312187,BEL,1988,Seoul,no medal,1,1
9561,Jean-Marie Arnould,22.0,186.0,76.7433110367893,BEL,1988,Seoul,no medal,1,1
9562,Jean-Marie Arnould,22.0,186.0,75.020366598778,BEL,1988,Seoul,no medal,1,1
9600,Julius Edgar Barbosa Arp,16.0,182.00843170320405,76.69405594405595,BRA,1936,Berlin,no medal,1,1
9620,Andrs Jesus Arraez,17.0,185.22486288848262,78.87200383509108,VEN,1976,Montreal,no medal,1,1
9621,Andrs Jesus Arraez,17.0,184.98881239242684,79.15698178664354,VEN,1976,Montreal,no medal,1,1
9673,Miguel Arrobas Horta Costa,18.0,176.0,67.0,POR,1992,Barcelona,no medal,1,1
9674,Miguel Arrobas Horta Costa,18.0,176.0,67.0,POR,1992,Barcelona,no medal,1,1
9689,Antonio Arroyo Prez,22.0,170.0,63.0,ESP,2016,Rio de Janeiro,no medal,1,1
9751,mer Arslanolu,20.0,180.0,84.0,TUR,2008,Beijing,no medal,1,1
9758,Estanislao Artal Garriga,21.29383886255924,185.22486288848262,78.87200383509108,ESP,1928,Amsterdam,no medal,1,1
9830,Ramn Artigas Rigal,20.0,185.22486288848262,78.87200383509108,ESP,1928,Amsterdam,no medal,1,1
9833,Dnil Artiomov,17.0,188.0,79.0,MDA,2012,London,no medal,1,1
9892,"Toomas ""Tom"" Arusoo",20.0,175.0,73.0,CAN,1968,Mexico City,no medal,1,1
9893,"Toomas ""Tom"" Arusoo",20.0,175.0,73.0,CAN,1968,Mexico City,no medal,1,1
9894,"Toomas ""Tom"" Arusoo",20.0,175.0,73.0,CAN,1968,Mexico City,no medal,1,1
9912,Pr Johan Arvidsson,16.0,183.0,74.0,SWE,1976,Montreal,no medal,2,1
9913,Pr Johan Arvidsson,16.0,183.0,74.0,SWE,1976,Montreal,no medal,2,1
9914,Pr Johan Arvidsson,16.0,183.0,74.0,SWE,1976,Montreal,no medal,2,1
9915,Pr Johan Arvidsson,20.0,183.0,74.0,SWE,1980,Moskva,Gold,2,2
9916,Pr Johan Arvidsson,20.0,183.0,74.0,SWE,1980,Moskva,no medal,2,2
9999,Tony J. Asamali,21.0,193.0,64.0,PHI,1968,Mexico City,no medal,1,1
10000,Tony J. Asamali,21.0,193.0,64.0,PHI,1968,Mexico City,no medal,1,1
10001,Tony J. Asamali,21.0,193.0,64.0,PHI,1968,Mexico City,no medal,1,1
10002,Tony J. Asamali,21.0,193.0,64.0,PHI,1968,Mexico City,no medal,1,1
10003,Tony J. Asamali,21.0,193.0,64.0,PHI,1968,Mexico City,no medal,1,1
10004,Tony J. Asamali,21.0,193.0,64.0,PHI,1968,Mexico City,no medal,1,1
10005,Tony J. Asamali,21.0,193.0,64.0,PHI,1968,Mexico City,no medal,1,1
10112,Bradlee Logan Taylor Ashby,20.0,200.0,92.0,NZL,2016,Rio de Janeiro,no medal,1,1
10113,Bradlee Logan Taylor Ashby,20.0,200.0,92.0,NZL,2016,Rio de Janeiro,no medal,1,1
10114,Brendan Ashby,24.0,205.0,100.0,ZIM,2004,Athina,no medal,1,1
10148,Sergey Ashikhmin,19.0,197.0,87.0,KGZ,1996,Atlanta,no medal,2,1
10149,Sergey Ashikhmin,19.0,197.0,87.0,KGZ,1996,Atlanta,no medal,2,1
10150,Sergey Ashikhmin,19.0,197.0,87.0,KGZ,1996,Atlanta,no medal,2,1
10151,Sergey Ashikhmin,19.0,197.0,87.0,KGZ,1996,Atlanta,no medal,2,1
10152,Sergey Ashikhmin,23.0,197.0,87.0,KGZ,2000,Sydney,no medal,2,2
10153,Sergey Ashikhmin,23.0,197.0,87.0,KGZ,2000,Sydney,no medal,2,2
10154,Sergey Ashikhmin,23.0,197.0,87.0,KGZ,2000,Sydney,no medal,2,2
10155,Sergey Ashikhmin,23.0,197.0,87.0,KGZ,2000,Sydney,no medal,2,2
10224,Andreas Asimakopoulos,23.0,185.30803571428572,79.37983587338805,GRE,1912,Stockholm,no medal,3,1
10398,M. Astaburuaga,21.505691056910567,185.30803571428572,79.37983587338805,CHI,1928,Amsterdam,no medal,1,1
10433,"Andrew ""Andy"" Astbury",19.0,185.0,81.0,GBR,1980,Moskva,no medal,2,1
10434,"Andrew ""Andy"" Astbury",19.0,185.0,81.0,GBR,1980,Moskva,no medal,2,1
10435,"Andrew ""Andy"" Astbury",19.0,185.0,81.0,GBR,1980,Moskva,no medal,2,1
10436,"Andrew ""Andy"" Astbury",23.0,185.0,81.0,GBR,1984,Los Angeles,no medal,2,2
10437,"Andrew ""Andy"" Astbury",23.0,185.0,81.0,GBR,1984,Los Angeles,no medal,2,2
10438,"Andrew ""Andy"" Astbury",23.0,185.0,81.0,GBR,1984,Los Angeles,Bronze,2,2
10568,Ahmed Ghithe G Atari,18.0,179.0,70.0,QAT,2012,London,no medal,1,1
10569,Serkan Atasay,26.0,176.0,70.0,UKR,1996,Atlanta,no medal,3,1
10570,Serkan Atasay,34.0,176.0,70.0,UKR,2004,Athina,no medal,3,2
10571,Serkan Atasay,38.0,176.0,70.0,TUR,2008,Beijing,no medal,3,3
10573,Demir Atasoy,21.0,192.0,85.0,TUR,2008,Beijing,no medal,1,1
10580,Merdan Ataew,21.0,196.0,80.0,TKM,2016,Rio de Janeiro,no medal,1,1
10610,Soule Soilihi Athoumane,25.0,180.0,75.0,COM,2016,Rio de Janeiro,no medal,1,1
10645,Carlyle Atkinson,19.0,182.00843170320405,76.69405594405595,GBR,1912,Stockholm,no medal,1,1
10655,Jevon Atkinson,20.0,173.0,73.0,JAM,2004,Athina,no medal,2,1
10656,Jevon Atkinson,24.0,173.0,73.0,JAM,2008,Beijing,no medal,2,2
10661,Leigh Atkinson,22.0,184.0,77.0,GBR,1980,Moskva,no medal,1,1
10684,Jen ts,20.0,182.85055643879173,76.7433110367893,HUN,1956,Melbourne,no medal,1,1
10685,Jen ts,20.0,185.22486288848262,78.87200383509108,HUN,1956,Melbourne,no medal,1,1
10686,Jen ts,20.0,180.88306451612902,75.020366598778,HUN,1956,Melbourne,no medal,1,1
10695,Antonio Attanasio,18.0,171.0,69.0,ITA,1968,Mexico City,no medal,1,1
10696,Antonio Attanasio,18.0,171.0,69.0,ITA,1968,Mexico City,no medal,1,1
10703,Ali Gkhan Attarolu,19.0,190.0,82.0,TUR,1984,Los Angeles,no medal,1,1
10704,Ali Gkhan Attarolu,19.0,190.0,82.0,TUR,1984,Los Angeles,no medal,1,1
10705,Ali Gkhan Attarolu,19.0,190.0,82.0,TUR,1984,Los Angeles,no medal,1,1
10706,Ali Gkhan Attarolu,19.0,190.0,82.0,TUR,1984,Los Angeles,no medal,1,1
10707,Ali Gkhan Attarolu,19.0,190.0,82.0,TUR,1984,Los Angeles,no medal,1,1
10708,Ali Gkhan Attarolu,19.0,190.0,82.0,TUR,1984,Los Angeles,no medal,1,1
10709,Ahmad Mohamed Attellesey,21.0,186.23314065510598,80.04255319148936,LBA,2016,Rio de Janeiro,no medal,1,1
10730,Mohamed Attoumane,26.0,186.23314065510598,80.04255319148936,COM,2008,Beijing,no medal,1,1
